prvdr_id,msr_cd,scr,sample,footnote
451367,IMM_2,Not Available,Not Available,5
451367,IMM_1a,Not Available,Not Available,5
451369,IMM_2,52,122,
451369,IMM_1a,69,58,
451370,IMM_2,Not Available,Not Available,5
451371,IMM_2,Not Available,Not Available,5
451371,IMM_1a,Not Available,Not Available,5
451372,IMM_2,Not Available,Not Available,5
451373,IMM_1a,100,16,1
451374,IMM_2,Not Available,Not Available,5
451376,IMM_2,95,168,
451376,IMM_1a,93,152,
451377,IMM_2,Not Available,Not Available,5
451377,IMM_1a,Not Available,Not Available,5
451378,IMM_2,81,144,2
451378,IMM_1a,91,80,2
451379,IMM_2,Not Available,Not Available,5
451379,IMM_1a,Not Available,Not Available,5
453300,IMM_1a,Not Available,Not Available,5
453310,IMM_1a,Not Available,Not Available,5
460001,IMM_2,83,309,
460001,IMM_1a,85,137,
460003,IMM_2,100,330,2
460003,IMM_1a,99,190,2
460004,IMM_2,93,295,
460004,IMM_1a,85,150,
460005,IMM_2,81,243,2
460006,IMM_2,94,249,
460006,IMM_1a,85,104,
460007,IMM_2,89,171,
460009,IMM_2,93,269,2
460009,IMM_1a,94,116,2
460010,IMM_2,93,290,
460010,IMM_1a,89,159,
460011,IMM_2,97,120,2
460013,IMM_2,91,161,2
460013,IMM_1a,91,82,2
460014,IMM_2,91,143,2
460014,IMM_1a,93,71,2
460015,IMM_2,92,285,
460015,IMM_1a,80,105,
460017,IMM_2,66,121,2
460017,IMM_1a,83,46,2
460019,IMM_2,88,183,
460019,IMM_1a,81,121,
460021,IMM_2,94,303,
460023,IMM_2,85,253,
460023,IMM_1a,79,87,
460026,IMM_1a,90,98,
460030,IMM_2,95,128,2
460030,IMM_1a,93,46,2
460033,IMM_2,100,67,
460035,IMM_2,46,89,
460035,IMM_1a,83,36,
460039,IMM_1a,97,61,
460041,IMM_2,95,374,2
460041,IMM_1a,93,167,2
460042,IMM_2,97,230,2
460042,IMM_1a,91,117,2
460043,IMM_2,95,142,
460043,IMM_1a,Too few cases,Too few cases,1
460044,IMM_1a,80,84,
460047,IMM_2,96,254,2
460047,IMM_1a,95,129,2
460049,IMM_2,97,159,
460051,IMM_2,96,444,2
460051,IMM_1a,96,188,2
460052,IMM_1a,91,68,2
460054,IMM_2,98,154,2
460057,IMM_2,89,191,
460057,IMM_1a,78,63,
460058,IMM_2,90,219,
461301,IMM_1a,100,20,1
461302,IMM_2,Not Available,Not Available,5
461302,IMM_1a,Not Available,Not Available,5
461303,IMM_2,88,106,
461304,IMM_2,Not Available,Not Available,5
461304,IMM_1a,Not Available,Not Available,5
461305,IMM_2,Not Available,Not Available,5
461305,IMM_1a,Not Available,Not Available,5
461306,IMM_2,Not Available,Not Available,5
461306,IMM_1a,Not Available,Not Available,5
461308,IMM_2,Not Available,Not Available,5
461308,IMM_1a,Not Available,Not Available,5
461309,IMM_2,Not Available,Not Available,5
461309,IMM_1a,Not Available,Not Available,5
461310,IMM_2,Not Available,Not Available,5
461310,IMM_1a,Not Available,Not Available,5
463301,IMM_2,Not Available,Not Available,5
463301,IMM_1a,Not Available,Not Available,5
470005,IMM_1a,91,199,
470011,IMM_2,78,190,2
470012,IMM_2,95,206,
470024,IMM_2,89,146,
471300,IMM_2,Not Available,Not Available,5
471301,IMM_2,Not Available,Not Available,5
471301,IMM_1a,Not Available,Not Available,5
471302,IMM_1a,Not Available,Not Available,5
471304,IMM_2,Not Available,Not Available,5
471304,IMM_1a,Not Available,Not Available,5
471305,IMM_2,Not Available,Not Available,5
471305,IMM_1a,Not Available,Not Available,5
471306,IMM_1a,Not Available,Not Available,5
471307,IMM_1a,Not Available,Not Available,5
480001,IMM_1a,84,92,
490001,IMM_2,92,212,2
490002,IMM_2,88,162,2
490002,IMM_1a,91,113,2
490004,IMM_2,95,341,2
490004,IMM_1a,97,223,2
490007,IMM_2,74,271,2
490007,IMM_1a,76,168,2
490009,IMM_1a,42,158,2
490011,IMM_2,82,273,2
490011,IMM_1a,83,159,2
490012,IMM_2,98,151,
490012,IMM_1a,100,122,
490013,IMM_2,83,230,2
490013,IMM_1a,84,173,2
490018,IMM_2,85,260,
490019,IMM_1a,95,113,
490020,IMM_2,100,264,2
490020,IMM_1a,99,190,2
490021,IMM_2,94,297,2
490021,IMM_1a,95,192,2
490022,IMM_2,83,309,
490023,IMM_2,98,258,
490023,IMM_1a,94,180,
490024,IMM_2,80,338,
490024,IMM_1a,92,201,
490032,IMM_2,97,308,
490032,IMM_1a,84,159,
490033,IMM_2,86,145,
490033,IMM_1a,96,93,
490037,IMM_1a,80,158,
490038,IMM_2,97,156,2
490038,IMM_1a,96,122,2
490040,IMM_2,82,245,
490040,IMM_1a,87,111,
490041,IMM_1a,90,145,2
490042,IMM_2,85,357,
490042,IMM_1a,94,180,
490043,IMM_2,86,242,
490043,IMM_1a,90,111,
490044,IMM_2,87,253,2
490045,IMM_2,79,303,2
490045,IMM_1a,90,149,2
490046,IMM_1a,94,192,2
490048,IMM_2,87,286,2
490048,IMM_1a,94,202,2
490050,IMM_2,96,256,2
490050,IMM_1a,94,135,2
490052,IMM_2,95,284,2
490053,IMM_2,91,294,2
490053,IMM_1a,91,201,2
490057,IMM_2,94,289,2
490057,IMM_1a,96,217,2
490059,IMM_2,92,295,2
490059,IMM_1a,85,156,2
490060,IMM_2,95,243,2
490060,IMM_1a,96,156,2
490063,IMM_2,77,256,
490063,IMM_1a,72,114,
490066,IMM_2,89,269,2
490066,IMM_1a,95,183,2
490067,IMM_2,88,290,2
490067,IMM_1a,95,171,2
490069,IMM_1a,97,194,2
490075,IMM_1a,94,197,2
490077,IMM_2,76,273,
490079,IMM_2,97,288,2
490079,IMM_1a,99,228,2
490084,IMM_2,93,150,2
490084,IMM_1a,94,134,2
490088,IMM_2,86,242,
490088,IMM_1a,89,193,
490089,IMM_2,97,206,
490089,IMM_1a,97,162,
490090,IMM_2,93,219,
490090,IMM_1a,94,138,
490092,IMM_2,88,155,2
490092,IMM_1a,95,107,2
490093,IMM_1a,96,231,2
490097,IMM_2,99,166,2
490097,IMM_1a,98,133,2
490098,IMM_2,92,203,2
490098,IMM_1a,96,142,2
490101,IMM_2,89,235,
490101,IMM_1a,88,111,
490105,IMM_2,Not Available,Not Available,5
490105,IMM_1a,Not Available,Not Available,5
490106,IMM_2,Not Available,Not Available,5
490107,IMM_2,88,235,2
490107,IMM_1a,83,115,2
490109,IMM_2,97,29,
490109,IMM_1a,89,27,
490110,IMM_2,98,204,2
490110,IMM_1a,91,130,2
490111,IMM_2,99,140,2
490112,IMM_2,73,275,2
490112,IMM_1a,74,156,2
490113,IMM_1a,83,101,2
490114,IMM_2,91,139,
490114,IMM_1a,96,97,
490116,IMM_2,95,154,2
490116,IMM_1a,93,135,2
490117,IMM_2,87,143,
490119,IMM_2,75,216,2
490119,IMM_1a,89,110,2
490120,IMM_2,95,267,2
490122,IMM_1a,88,200,
490123,IMM_2,97,169,
490123,IMM_1a,96,148,
490126,IMM_1a,94,134,2
490127,IMM_2,87,143,2
490127,IMM_1a,87,119,2
490130,IMM_1a,92,122,2
490134,IMM_2,Too few cases,Too few cases,1
490134,IMM_1a,Too few cases,Too few cases,1
490136,IMM_2,85,288,2
490136,IMM_1a,76,184,2
490140,IMM_2,77,175,
490141,IMM_2,99,227,2
490141,IMM_1a,82,109,2
491300,IMM_2,Not Available,Not Available,5
491300,IMM_1a,Not Available,Not Available,5
491302,IMM_2,Not Available,Not Available,5
491302,IMM_1a,Not Available,Not Available,5
491303,IMM_2,Not Available,Not Available,5
491303,IMM_1a,Not Available,Not Available,5
491305,IMM_2,Not Available,Not Available,5
491305,IMM_1a,Not Available,Not Available,5
491306,IMM_2,Not Available,Not Available,5
491306,IMM_1a,Not Available,Not Available,5
491307,IMM_2,94,148,
491307,IMM_1a,95,138,
500001,IMM_2,96,265,
500002,IMM_2,86,190,2
500002,IMM_1a,88,121,2
500003,IMM_1a,98,180,
500005,IMM_1a,88,241,2
500007,IMM_2,92,159,
500007,IMM_1a,100,105,
500008,IMM_2,95,281,2
500008,IMM_1a,98,135,2
500011,IMM_2,64,261,2
500012,IMM_1a,88,234,2
500014,IMM_1a,95,137,2
500015,IMM_1a,74,202,
500016,IMM_1a,91,169,2
500021,IMM_1a,95,235,2
500024,IMM_2,82,276,2
500025,IMM_2,88,338,
500026,IMM_2,95,271,
500026,IMM_1a,92,161,
500027,IMM_2,88,490,
500027,IMM_1a,74,195,
500030,IMM_1a,90,157,2
500031,IMM_2,54,1304,
500033,IMM_2,72,136,2
500033,IMM_1a,76,55,2
500036,IMM_2,63,241,
500037,IMM_2,56,117,2
500037,IMM_1a,84,56,2
500039,IMM_2,94,261,
500039,IMM_1a,94,143,
500041,IMM_2,91,275,2
500041,IMM_1a,91,175,2
500044,IMM_2,94,283,2
500049,IMM_2,92,116,2
500049,IMM_1a,88,75,2
500050,IMM_2,86,292,
500050,IMM_1a,90,194,
500051,IMM_2,98,361,
500052,IMM_2,73,86,
500052,IMM_1a,Too few cases,Too few cases,1
500053,IMM_2,90,234,2
500053,IMM_1a,94,119,2
500054,IMM_2,94,268,2
500054,IMM_1a,88,139,2
500058,IMM_2,93,242,
500060,IMM_2,99,151,2
500060,IMM_1a,96,83,2
500064,IMM_1a,91,117,2
500072,IMM_2,91,244,
500072,IMM_1a,93,148,
500077,IMM_2,96,261,2
500077,IMM_1a,90,173,2
500079,IMM_2,91,295,
500084,IMM_1a,81,89,2
500108,IMM_1a,92,178,2
500119,IMM_2,96,296,2
500124,IMM_2,89,304,
500129,IMM_2,89,448,
500139,IMM_1a,91,111,2
500141,IMM_2,85,301,2
500141,IMM_1a,89,186,2
500148,IMM_2,93,161,
500148,IMM_1a,72,87,
500150,IMM_2,77,266,2
500150,IMM_1a,84,141,2
500151,IMM_2,97,266,2
500152,IMM_2,83,204,
501301,IMM_2,Not Available,Not Available,5
501302,IMM_2,Not Available,Not Available,5
501303,IMM_2,Not Available,Not Available,5
501303,IMM_1a,Not Available,Not Available,5
501304,IMM_2,Not Available,Not Available,5
501305,IMM_1a,Not Available,Not Available,5
501307,IMM_2,Not Available,Not Available,5
501308,IMM_1a,Not Available,Not Available,5
501309,IMM_1a,96,79,
501311,IMM_2,Not Available,Not Available,5
501311,IMM_1a,Not Available,Not Available,5
501312,IMM_2,Not Available,Not Available,5
501313,IMM_2,Not Available,Not Available,5
501314,IMM_1a,Not Available,Not Available,5
501315,IMM_1a,Not Available,Not Available,5
501316,IMM_2,Not Available,Not Available,5
501316,IMM_1a,Not Available,Not Available,5
501317,IMM_2,Not Available,Not Available,5
501317,IMM_1a,Not Available,Not Available,5
501318,IMM_2,Not Available,Not Available,5
501318,IMM_1a,Not Available,Not Available,5
501319,IMM_2,Not Available,Not Available,5
501321,IMM_2,Not Available,Not Available,5
501321,IMM_1a,Not Available,Not Available,5
501322,IMM_2,Not Available,Not Available,5
501322,IMM_1a,Not Available,Not Available,5
501323,IMM_2,Not Available,Not Available,5
501324,IMM_2,Not Available,Not Available,5
501325,IMM_2,Not Available,Not Available,5
501325,IMM_1a,Not Available,Not Available,5
501326,IMM_2,79,249,
501326,IMM_1a,84,153,
501327,IMM_2,Not Available,Not Available,5
501327,IMM_1a,Not Available,Not Available,5
501328,IMM_2,Not Available,Not Available,5
501328,IMM_1a,Not Available,Not Available,5
501329,IMM_2,Not Available,Not Available,5
501329,IMM_1a,Not Available,Not Available,5
501330,IMM_1a,Not Available,Not Available,5
501331,IMM_2,Not Available,Not Available,5
501332,IMM_1a,Not Available,Not Available,5
501335,IMM_2,92,165,2
501337,IMM_2,Not Available,Not Available,5
501337,IMM_1a,Not Available,Not Available,5
501338,IMM_2,Not Available,Not Available,5
501338,IMM_1a,Not Available,Not Available,5
501339,IMM_2,Not Available,Not Available,5
510001,IMM_2,97,296,2
510001,IMM_1a,99,151,2
510006,IMM_2,74,274,2
510007,IMM_2,88,319,2
510007,IMM_1a,87,244,2
510008,IMM_2,94,264,2
510012,IMM_1a,98,87,
510013,IMM_1a,92,119,
510018,IMM_2,99,153,
510018,IMM_1a,97,132,
510022,IMM_2,90,280,2
510022,IMM_1a,89,186,2
510024,IMM_2,99,294,2
510024,IMM_1a,98,169,2
510029,IMM_1a,96,185,2
510030,IMM_2,96,239,
510031,IMM_2,98,192,2
510038,IMM_2,92,143,
510038,IMM_1a,97,100,
510039,IMM_2,71,304,
510039,IMM_1a,87,182,
510046,IMM_2,92,278,
510046,IMM_1a,93,196,
510047,IMM_2,99,238,
510047,IMM_1a,100,150,
510048,IMM_2,100,277,2
510050,IMM_2,96,306,
510053,IMM_2,89,130,2
510055,IMM_1a,98,108,2
510058,IMM_2,90,268,2
510059,IMM_2,Not Available,Not Available,5
510059,IMM_1a,Not Available,Not Available,5
510062,IMM_1a,90,242,2
510070,IMM_2,95,269,2
510070,IMM_1a,96,180,2
510071,IMM_2,97,275,2
510072,IMM_2,91,153,
510077,IMM_1a,100,101,2
510082,IMM_2,96,135,
510082,IMM_1a,91,80,
510085,IMM_2,88,162,2
510085,IMM_1a,86,126,2
510086,IMM_2,50,103,2
510086,IMM_1a,68,59,2
511300,IMM_2,Not Available,Not Available,5
511300,IMM_1a,Not Available,Not Available,5
511301,IMM_2,Not Available,Not Available,5
511301,IMM_1a,Not Available,Not Available,5
511303,IMM_2,65,37,
511303,IMM_1a,68,31,
511304,IMM_2,Not Available,Not Available,5
511304,IMM_1a,Not Available,Not Available,5
511306,IMM_2,85,109,
511306,IMM_1a,81,95,
511307,IMM_2,Not Available,Not Available,5
511308,IMM_2,Not Available,Not Available,5
511308,IMM_1a,Not Available,Not Available,5
511309,IMM_2,Not Available,Not Available,5
511309,IMM_1a,Not Available,Not Available,5
511312,IMM_1a,95,80,2
511313,IMM_2,80,112,
511313,IMM_1a,71,96,
511314,IMM_2,Not Available,Not Available,5
511315,IMM_2,Not Available,Not Available,5
511315,IMM_1a,Not Available,Not Available,5
511316,IMM_2,Not Available,Not Available,5
511316,IMM_1a,Not Available,Not Available,5
511317,IMM_2,98,224,2
511318,IMM_2,Not Available,Not Available,5
511318,IMM_1a,Not Available,Not Available,5
520002,IMM_2,96,226,
520002,IMM_1a,90,128,
520004,IMM_2,79,344,
520004,IMM_1a,90,194,
520008,IMM_2,79,275,2
520008,IMM_1a,88,189,2
520009,IMM_2,88,290,2
520009,IMM_1a,94,132,2
520011,IMM_2,89,133,
520011,IMM_1a,91,76,
520013,IMM_2,91,297,
520013,IMM_1a,81,163,
520017,IMM_2,80,191,
520017,IMM_1a,71,77,
520019,IMM_1a,86,90,2
520021,IMM_2,100,279,
520021,IMM_1a,96,183,
520027,IMM_2,95,239,2
520027,IMM_1a,95,201,2
520028,IMM_2,63,700,
520028,IMM_1a,80,451,
520030,IMM_2,70,277,2
520030,IMM_1a,82,192,2
520033,IMM_2,92,146,
520033,IMM_1a,92,90,
520034,IMM_2,96,135,2
520035,IMM_2,92,266,2
520035,IMM_1a,95,124,2
520037,IMM_1a,95,311,
520038,IMM_2,90,143,2
520038,IMM_1a,94,102,2
520041,IMM_2,79,471,
520041,IMM_1a,82,299,
520044,IMM_2,67,156,
520044,IMM_1a,69,113,
520045,IMM_2,87,285,
520045,IMM_1a,85,161,
520048,IMM_2,95,262,2
520048,IMM_1a,95,157,2
520049,IMM_2,89,284,2
520059,IMM_1a,100,107,2
520062,IMM_2,86,162,2
520062,IMM_1a,90,109,2
520063,IMM_2,93,216,
520063,IMM_1a,97,126,
520070,IMM_2,80,323,
520070,IMM_1a,81,215,
520071,IMM_2,90,130,
520071,IMM_1a,87,78,
520075,IMM_2,64,268,
520076,IMM_2,87,139,
520078,IMM_2,89,308,
520078,IMM_1a,86,205,
520083,IMM_2,97,259,
520083,IMM_1a,97,152,
520087,IMM_2,52,298,
520087,IMM_1a,74,171,
520088,IMM_1a,99,152,
520089,IMM_2,60,341,2
520089,IMM_1a,82,160,2
520091,IMM_1a,100,85,
520095,IMM_1a,82,88,
520096,IMM_2,77,265,
520097,IMM_2,69,262,
520097,IMM_1a,70,145,
520098,IMM_1a,94,141,2
520100,IMM_2,93,213,
520102,IMM_2,99,156,2
520103,IMM_2,87,320,
520103,IMM_1a,87,229,
520107,IMM_1a,92,107,
520109,IMM_2,81,298,
520109,IMM_1a,79,192,
520113,IMM_2,86,201,2
520113,IMM_1a,90,136,2
520116,IMM_2,85,148,
520116,IMM_1a,93,96,
520136,IMM_2,88,311,
520136,IMM_1a,85,189,
520138,IMM_2,79,772,2
520138,IMM_1a,84,516,2
520139,IMM_2,97,238,2
520139,IMM_1a,95,127,2
520160,IMM_2,94,319,
520160,IMM_1a,83,224,
520177,IMM_2,89,307,
520177,IMM_1a,85,194,
520189,IMM_2,83,239,2
520189,IMM_1a,97,128,2
520193,IMM_2,89,262,2
520193,IMM_1a,90,134,2
520194,IMM_2,0,154,2
520194,IMM_1a,0,100,2
520195,IMM_2,Not Available,Not Available,5
520195,IMM_1a,Not Available,Not Available,5
520196,IMM_1a,74,77,
520198,IMM_2,88,160,2
520198,IMM_1a,86,90,2
520204,IMM_2,95,171,
520204,IMM_1a,94,133,
520205,IMM_1a,99,119,
520206,IMM_2,85,143,2
520207,IMM_1a,87,166,2
520208,IMM_2,Not Available,Not Available,5
520208,IMM_1a,Not Available,Not Available,5
521300,IMM_2,96,78,
521300,IMM_1a,97,69,
521302,IMM_2,Not Available,Not Available,5
521302,IMM_1a,Not Available,Not Available,5
521303,IMM_2,Not Available,Not Available,5
521303,IMM_1a,Not Available,Not Available,5
521304,IMM_1a,83,58,
521305,IMM_2,Not Available,Not Available,5
521305,IMM_1a,Not Available,Not Available,5
521308,IMM_2,Not Available,Not Available,5
521308,IMM_1a,Not Available,Not Available,5
521309,IMM_1a,Too few cases,Too few cases,1
521310,IMM_2,Not Available,Not Available,5
521310,IMM_1a,Not Available,Not Available,5
521311,IMM_2,100,78,
521311,IMM_1a,100,67,
521312,IMM_2,96,103,
521312,IMM_1a,86,70,
521313,IMM_2,Not Available,Not Available,5
521313,IMM_1a,Not Available,Not Available,5
521314,IMM_2,Not Available,Not Available,5
521315,IMM_2,Not Available,Not Available,5
521316,IMM_2,Not Available,Not Available,5
521317,IMM_2,Not Available,Not Available,5
521317,IMM_1a,Not Available,Not Available,5
521318,IMM_2,Not Available,Not Available,5
521319,IMM_2,Not Available,Not Available,5
521319,IMM_1a,Not Available,Not Available,5
521321,IMM_1a,Not Available,Not Available,5
521322,IMM_2,Not Available,Not Available,5
521322,IMM_1a,Not Available,Not Available,5
521323,IMM_2,Not Available,Not Available,5
521324,IMM_2,Not Available,Not Available,5
521324,IMM_1a,Not Available,Not Available,5
521325,IMM_2,Not Available,Not Available,5
521325,IMM_1a,Not Available,Not Available,5
521326,IMM_2,Not Available,Not Available,5
521326,IMM_1a,Not Available,Not Available,5
521327,IMM_2,Not Available,Not Available,5
521327,IMM_1a,Not Available,Not Available,5
521328,IMM_2,Not Available,Not Available,5
521328,IMM_1a,Not Available,Not Available,5
521329,IMM_2,88,82,
521330,IMM_2,82,83,
521330,IMM_1a,86,65,
521331,IMM_2,Not Available,Not Available,5
521331,IMM_1a,Not Available,Not Available,5
521332,IMM_1a,Not Available,Not Available,5
521335,IMM_2,Not Available,Not Available,5
521335,IMM_1a,Not Available,Not Available,5
521336,IMM_2,90,155,
521336,IMM_1a,83,104,
521337,IMM_2,Not Available,Not Available,5
521339,IMM_2,Not Available,Not Available,5
521339,IMM_1a,Not Available,Not Available,5
521341,IMM_2,Not Available,Not Available,5
521341,IMM_1a,Not Available,Not Available,5
521342,IMM_2,Not Available,Not Available,5
521342,IMM_1a,Not Available,Not Available,5
521343,IMM_1a,99,115,
521344,IMM_2,Not Available,Not Available,5
521345,IMM_2,Not Available,Not Available,5
521346,IMM_2,Not Available,Not Available,5
521347,IMM_2,Not Available,Not Available,5
521347,IMM_1a,Not Available,Not Available,5
521348,IMM_2,90,145,2
521348,IMM_1a,83,103,2
521349,IMM_2,96,160,
521349,IMM_1a,95,94,
521350,IMM_1a,Not Available,Not Available,5
521351,IMM_2,91,173,
521351,IMM_1a,93,128,
521352,IMM_1a,Not Available,Not Available,5
521353,IMM_2,Not Available,Not Available,5
521353,IMM_1a,Not Available,Not Available,5
521354,IMM_2,Not Available,Not Available,5
521354,IMM_1a,Not Available,Not Available,5
521355,IMM_2,82,72,
521355,IMM_1a,82,55,
521356,IMM_1a,Not Available,Not Available,5
521357,IMM_2,90,281,
521357,IMM_1a,82,174,
521358,IMM_2,85,132,
521358,IMM_1a,93,84,
521359,IMM_2,Not Available,Not Available,5
521359,IMM_1a,Not Available,Not Available,5
530002,IMM_2,84,150,
530008,IMM_1a,96,57,2
530010,IMM_2,62,123,2
530010,IMM_1a,64,59,2
530011,IMM_2,66,129,
530011,IMM_1a,71,51,
530012,IMM_2,91,290,
530012,IMM_1a,92,165,
530014,IMM_2,88,328,
530014,IMM_1a,89,184,
530025,IMM_2,72,132,
530025,IMM_1a,76,55,
530032,IMM_2,85,124,2
530032,IMM_1a,94,53,2
530033,IMM_1a,86,78,2
531301,IMM_2,Not Available,Not Available,5
531302,IMM_2,Not Available,Not Available,5
531303,IMM_2,Too few cases,Too few cases,1
531303,IMM_1a,Too few cases,Too few cases,1
531304,IMM_2,Not Available,Not Available,5
531304,IMM_1a,Not Available,Not Available,5
531305,IMM_2,Not Available,Not Available,5
531305,IMM_1a,Not Available,Not Available,5
531306,IMM_1a,Not Available,Not Available,5
531307,IMM_2,Not Available,Not Available,5
531307,IMM_1a,Not Available,Not Available,5
531308,IMM_2,Not Available,Not Available,5
531309,IMM_2,Not Available,Not Available,5
531309,IMM_1a,Not Available,Not Available,5
531310,IMM_2,Not Available,Not Available,5
531310,IMM_1a,Not Available,Not Available,5
531311,IMM_2,Not Available,Not Available,5
531311,IMM_1a,Not Available,Not Available,5
531312,IMM_2,71,160,2
531312,IMM_1a,87,84,2
531313,IMM_2,100,27,
531313,IMM_1a,100,14,1
531314,IMM_2,Not Available,Not Available,5
531314,IMM_1a,Not Available,Not Available,5
531315,IMM_2,Too few cases,Too few cases,1
531316,IMM_2,77,13,1
650001,IMM_1a,Not Available,Not Available,5
660001,IMM_1a,Not Available,Not Available,5
670002,IMM_2,46,271,2
670002,IMM_1a,52,132,2
670004,IMM_2,91,171,
670005,IMM_2,95,42,
670005,IMM_1a,86,14,1
670006,IMM_2,98,261,
670006,IMM_1a,88,167,
670008,IMM_2,76,132,
670008,IMM_1a,82,68,
670010,IMM_2,72,155,2
670010,IMM_1a,76,105,2
670012,IMM_1a,51,83,
670018,IMM_2,91,100,
670019,IMM_1a,23,127,
670021,IMM_2,Not Available,Not Available,5
670021,IMM_1a,Not Available,Not Available,5
670023,IMM_2,91,248,2
670023,IMM_1a,90,142,2
670024,IMM_1a,95,235,
670025,IMM_2,100,186,
670025,IMM_1a,100,137,
670029,IMM_2,27,113,
670031,IMM_1a,94,140,
670034,IMM_2,91,208,2
670034,IMM_1a,92,144,2
670041,IMM_2,93,272,2
670041,IMM_1a,98,160,2
670043,IMM_2,95,209,2
670043,IMM_1a,94,106,2
670044,IMM_2,97,208,2
670044,IMM_1a,97,111,2
670045,IMM_2,Too few cases,Too few cases,1
670045,IMM_1a,Not Available,0,
670046,IMM_2,4,105,
670046,IMM_1a,4,55,
670047,IMM_2,98,272,2
670047,IMM_1a,99,144,2
670049,IMM_2,62,159,
670049,IMM_1a,54,63,
670050,IMM_2,Not Available,Not Available,5
670050,IMM_1a,Not Available,Not Available,5
670052,IMM_2,60,75,2
670052,IMM_1a,71,41,2
670053,IMM_2,80,194,
670053,IMM_1a,91,120,
670054,IMM_2,54,111,
670054,IMM_1a,45,40,
670055,IMM_2,100,272,2
670055,IMM_1a,100,162,2
670056,IMM_2,96,268,2
670056,IMM_1a,95,175,2
670058,IMM_2,Not Available,Not Available,5
670058,IMM_1a,Not Available,Not Available,5
670059,IMM_2,76,158,
670059,IMM_1a,87,93,
670060,IMM_2,71,225,2
670061,IMM_2,62,241,2
670061,IMM_1a,58,166,2
670063,IMM_1a,100,19,1
670064,IMM_1a,Not Available,Not Available,5
670066,IMM_2,93,104,2
670066,IMM_1a,81,16,1
670067,IMM_2,89,159,
670067,IMM_1a,85,107,
670068,IMM_2,92,188,2
670068,IMM_1a,95,86,2
670069,IMM_2,0,145,
670069,IMM_1a,1,82,
670072,IMM_2,0,47,
670073,IMM_2,11,152,2
670073,IMM_1a,18,79,2
670075,IMM_2,82,160,
670075,IMM_1a,93,94,
670076,IMM_2,82,71,
670076,IMM_1a,74,34,
670077,IMM_2,89,279,2
670077,IMM_1a,95,139,2
451365,IMM_2,Not Available,Not Available,5
500024,IMM_1a,86,159,2
450668,IMM_1a,99,167,2
490005,IMM_2,93,273,
450292,IMM_2,97,150,2
470003,IMM_2,85,293,2
460054,IMM_1a,90,87,2
531316,IMM_1a,73,11,1
450460,IMM_1a,52,108,
490122,IMM_2,74,304,
500019,IMM_2,85,254,
450135,IMM_2,98,316,2
501315,IMM_2,Not Available,Not Available,5
510050,IMM_1a,85,185,
511319,IMM_1a,Not Available,Not Available,5
450834,IMM_2,80,89,
470011,IMM_1a,89,117,2
520206,IMM_1a,90,93,2
510013,IMM_2,88,146,
670019,IMM_2,27,304,
450358,IMM_2,92,340,2
450872,IMM_1a,49,88,2
450460,IMM_2,56,149,
490115,IMM_2,81,180,2
520066,IMM_2,94,323,
670024,IMM_2,97,353,
451313,IMM_1a,Not Available,Not Available,5
511319,IMM_2,Not Available,Not Available,5
510006,IMM_1a,85,165,2
521337,IMM_1a,Not Available,Not Available,5
450605,IMM_1a,67,132,2
500139,IMM_2,84,220,2
510023,IMM_2,90,280,2
450272,IMM_1a,98,134,2
450052,IMM_2,88,137,2
490017,IMM_1a,80,169,2
520095,IMM_2,94,166,
501332,IMM_2,Not Available,Not Available,5
450055,IMM_1a,99,122,
450253,IMM_2,74,89,
521338,IMM_1a,Not Available,Not Available,5
450484,IMM_2,98,254,2
450848,IMM_2,66,231,
501312,IMM_1a,Not Available,Not Available,5
460049,IMM_1a,82,93,
450497,IMM_1a,94,88,
450330,IMM_2,82,250,
500151,IMM_1a,97,189,2
450755,IMM_1a,78,65,
480001,IMM_2,70,132,
520019,IMM_2,91,147,2
450803,IMM_2,56,198,
460044,IMM_2,97,203,
450040,IMM_2,92,307,2
450241,IMM_2,75,106,2
450797,IMM_1a,Too few cases,Too few cases,1
490075,IMM_2,91,271,2
480002,IMM_2,58,158,
450647,IMM_1a,91,116,2
450037,IMM_1a,96,177,
510029,IMM_2,93,277,2
511311,IMM_1a,Not Available,Not Available,5
521333,IMM_2,Not Available,Not Available,5
490126,IMM_2,96,160,2
501313,IMM_1a,Not Available,Not Available,5
490046,IMM_2,90,271,2
501330,IMM_2,Not Available,Not Available,5
450400,IMM_2,100,149,2
451330,IMM_2,Not Available,Not Available,5
490027,IMM_1a,100,130,
670071,IMM_2,98,151,2
521320,IMM_1a,Not Available,Not Available,5
530002,IMM_1a,78,65,
450422,IMM_2,0,158,
450293,IMM_2,70,100,
490077,IMM_1a,87,177,
450064,IMM_2,98,301,2
521356,IMM_2,Not Available,Not Available,5
521332,IMM_2,Not Available,Not Available,5
470003,IMM_1a,90,150,2
500011,IMM_1a,83,155,2
450064,IMM_1a,98,201,2
450475,IMM_2,78,134,
490069,IMM_2,98,283,2
450851,IMM_1a,99,119,
450488,IMM_1a,70,122,
451370,IMM_1a,Not Available,Not Available,5
460058,IMM_1a,71,52,
501310,IMM_2,Not Available,Not Available,5
